Region,Market,Brand,Chart,Name,Unit,Source,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029
Worldwide,SUVs,,Vehicle Sales by make,Lada,thousand vehicles,Statista Market Insights,,275.5,199.7,196.9,196.4,202.8,226.4,212.1,81.63,139.1,229.7,239.2,213.6,193.8,199.5,212.6
Worldwide,SUVs,,Vehicle Sales by make,Land Rover,thousand vehicles,Statista Market Insights,,289.4,356.1,358.3,332.5,320.2,175.9,230.5,235,259.6,263.9,291.1,300.7,290,282.2,283.6
Worldwide,SUVs,,Vehicle Sales by make,Landwin,thousand vehicles,Statista Market Insights,,0.02,0.06,0.13,0.16,0.08,0.17,0.18,0.14,0.14,0.12,0.14,0.14,0.12,0.14,0.12
Worldwide,SUVs,,Vehicle Sales by make,Leopaard,thousand vehicles,Statista Market Insights,,64.27,140.4,155.2,81.47,25.25,0.83,66.17,65.23,66.38,67.42,68.35,69.2,69.95,70.63,71.24
Worldwide,SUVs,,Vehicle Sales by make,Lexus,thousand vehicles,Statista Market Insights,,229.3,256.9,263.7,267.8,262.2,238.3,251.2,210.1,264.4,268.8,275.6,268.9,260.8,264.5,270.3
Worldwide,SUVs,,Vehicle Sales by make,Lifan,thousand vehicles,Statista Market Insights,,72.81,83.85,62.17,31.21,6.95,28.01,42.64,29.27,29.78,30.25,30.67,31.04,31.39,31.69,31.97
Worldwide,SUVs,,Vehicle Sales by make,Lincoln,thousand vehicles,Statista Market Insights,,80.76,103.9,111.8,115.5,104.9,86.04,103.2,134.1,136.3,126.7,135.4,138.4,136.6,132.7,132.3
Worldwide,SUVs,,Vehicle Sales by make,Luxgen,thousand vehicles,Statista Market Insights,,51.84,32.03,14.28,8.28,1.53,2.5,19.91,16.33,16.62,16.88,17.11,17.32,17.51,17.68,17.84
Worldwide,SUVs,,Vehicle Sales by make,Mahindra,thousand vehicles,Statista Market Insights,,163.5,194.4,163.8,179.9,181.2,130.5,191.6,241.2,265,220.1,213.5,218.7,224.9,229.8,229.2
Worldwide,SUVs,,Vehicle Sales by make,Maruti Suzuki,thousand vehicles,Statista Market Insights,,176.2,180.1,208.2,198.8,207.2,167.8,204.8,249.1,265.7,222.6,216.5,220.9,226.5,230.5,231.1
Worldwide,SUVs,,Vehicle Sales by make,Maserati,thousand vehicles,Statista Market Insights,,1.7,3.05,6.14,4.8,3.23,2,3.29,2.92,6.54,6.55,6.68,6.65,6.4,6.9,7.16
Worldwide,SUVs,,Vehicle Sales by make,Maxus,thousand vehicles,Statista Market Insights,,3.45,3.57,8.6,9.14,6,4.09,9.21,17.17,18.21,17.92,18.07,18.23,18.43,18.68,18.82
Worldwide,SUVs,,Vehicle Sales by make,Mazda,thousand vehicles,Statista Market Insights,,555,748.5,808.7,767,742.2,449.3,603.9,567,647.7,686.7,694,717,781,870.8,958
Worldwide,SUVs,,Vehicle Sales by make,Mercedes-AMG,thousand vehicles,Statista Market Insights,,0,0.39,0.27,0.33,0.1,8.14,5.47,4.68,4.99,3.43,3.42,3.32,3.45,3.59,3.72
Worldwide,SUVs,,Vehicle Sales by make,Mercedes-Benz,thousand vehicles,Statista Market Insights,,495.7,627.1,703.8,711.2,643.8,327.1,533.1,578.6,610.6,629.6,693.9,731.6,864.7,990.6,"1,144"
Worldwide,SUVs,,Vehicle Sales by make,MG,thousand vehicles,Statista Market Insights,,58.3,64.77,120.5,146.4,149.6,104.7,134.8,225.1,232.1,237.1,240.4,243.5,246.6,249.2,251.6
Worldwide,SUVs,,Vehicle Sales by make,Mini,thousand vehicles,Statista Market Insights,,52.97,38.14,65.3,79.34,78.43,50.58,52.76,54.24,61.27,61.04,62.92,64.03,61.92,60.85,60.12
Worldwide,SUVs,,Vehicle Sales by make,Mitsubishi,thousand vehicles,Statista Market Insights,,497.6,447.6,520.3,480,374.4,298.2,317,326.7,337.7,332.1,359.3,371.7,360.1,346.3,341.2
Worldwide,SUVs,,Vehicle Sales by make,Nissan,thousand vehicles,Statista Market Insights,,"1,684","1,872","2,265","2,233","2,067","1,419","1,322","1,303","1,575","1,763","1,763","1,755","1,705","1,739","1,741"
Worldwide,SUVs,,Vehicle Sales by make,Opel/Vauxhall,thousand vehicles,Statista Market Insights,,174.9,180.8,221.8,294.7,293.2,220,202,185.4,134.9,177.5,194.2,196,187.7,171.5,174.9
Worldwide,SUVs,,Vehicle Sales by make,Others,thousand vehicles,Statista Market Insights,,21.81,23.17,23.27,21.74,18.15,17.46,28.31,28.79,31.14,27.39,28.07,28.2,28.11,28.32,28.42
Worldwide,SUVs,,Vehicle Sales by make,Peugeot,thousand vehicles,Statista Market Insights,,416.3,411.8,542.1,567.8,517.1,301.6,310.9,271.8,270.3,340.9,365.7,374.8,362.5,364.3,377.4
Worldwide,SUVs,,Vehicle Sales by make,Porsche,thousand vehicles,Statista Market Insights,,88.49,96.21,103.3,98.03,107.8,95.57,95.35,84.54,122.6,124.9,125.7,120.1,115.8,119.4,124.2
Worldwide,SUVs,,Vehicle Sales by make,Qoros,thousand vehicles,Statista Market Insights,,,10.88,11.7,46.22,13.08,4.13,0.39,11.94,12.15,12.33,12.5,12.66,12.79,12.92,13.03
Worldwide,SUVs,,Vehicle Sales by make,Rely,thousand vehicles,Statista Market Insights,,1.86,1,1.06,1.13,1.2,0.79,0.88,0.55,0.56,0.57,0.57,0.58,0.59,0.59,0.6
Worldwide,SUVs,,Vehicle Sales by make,Renault,thousand vehicles,Statista Market Insights,,441.1,614.2,652.1,605.8,554.2,384.5,406.7,326.6,340.6,454.3,462.8,474.7,542.5,622.5,708.4
Worldwide,SUVs,,Vehicle Sales by make,Riich,thousand vehicles,Statista Market Insights,,3.62,0.48,0.23,0.1,0.02,1.71,1.85,1,1.02,1.04,1.05,1.07,1.08,1.09,1.1
Worldwide,SUVs,,Vehicle Sales by make,Roewe,thousand vehicles,Statista Market Insights,,3.29,91.98,252.2,292,216.6,142.4,82.12,186.1,189.3,192.2,194.9,197.3,199.4,201.3,203
Worldwide,SUVs,,Vehicle Sales by make,SEAT,thousand vehicles,Statista Market Insights,,15.34,38.49,91.39,163.7,128.1,158.5,243.2,133.6,341.1,380.8,421.2,437.8,501.4,598.1,686
Worldwide,SUVs,,Vehicle Sales by make,Senia,thousand vehicles,Statista Market Insights,,14.07,50.69,61.62,22.38,2.64,0,1.5,13.15,13.38,13.59,13.78,13.96,14.11,14.25,14.37
Worldwide,SUVs,,Vehicle Sales by make,Senova,thousand vehicles,Statista Market Insights,,29.66,195.2,77.05,42.53,9.48,39.9,1.28,23.72,24.14,24.51,24.85,25.16,25.43,25.68,25.9
Worldwide,SUVs,,Vehicle Sales by make,Skoda,thousand vehicles,Statista Market Insights,,93.55,91.39,166.1,242.2,268,285,300.6,165.3,370.8,401.2,435,414.5,401,423,450.8
Worldwide,SUVs,,Vehicle Sales by make,Soueast,thousand vehicles,Statista Market Insights,,29.84,84.84,143.8,78.58,17.71,1.9,3.43,3.77,3.83,3.89,3.94,3.99,4.04,4.07,4.11
Worldwide,SUVs,,Vehicle Sales by make,SSangYong,thousand vehicles,Statista Market Insights,,26.86,33.55,30.82,30.39,31.98,23.18,26.07,32.34,35.46,33.64,34.5,36.57,37.19,36.98,36.9
Worldwide,SUVs,,Vehicle Sales by make,Subaru,thousand vehicles,Statista Market Insights,,358,358.6,355.9,367.2,383.6,335,316.9,277.8,294.9,334.2,356,352,335.2,332.4,335.4
Worldwide,SUVs,,Vehicle Sales by make,Suzuki,thousand vehicles,Statista Market Insights,,646.3,764.5,757.9,714,716.9,442.3,552.3,456.9,552.5,674,677.6,680.9,657.7,651.8,650.3
Worldwide,SUVs,,Vehicle Sales by make,SWM,thousand vehicles,Statista Market Insights,,,25.69,64.25,34.29,19.1,9.48,9.45,32.32,32.89,33.4,33.86,34.28,34.65,34.99,35.29
Worldwide,SUVs,,Vehicle Sales by make,Tata,thousand vehicles,Statista Market Insights,,102.4,105.3,102.1,126.2,139.9,87.52,118.4,153.5,172.6,145,137.7,140.9,145.3,149.2,150.5
Worldwide,SUVs,,Vehicle Sales by make,Tesla,thousand vehicles,Statista Market Insights,,14.72,28.92,25.56,36.9,52.35,83.71,430.7,599.5,818.5,817.2,814.3,811.2,808.5,805.7,803.2
Worldwide,SUVs,,Vehicle Sales by make,Toyota,thousand vehicles,Statista Market Insights,,"1,698","1,811","2,059","2,153","2,082","1,736","2,049","2,107","2,247","2,264","2,310","2,326","2,319","2,340","2,366"
Worldwide,SUVs,,Vehicle Sales by make,Trumpchi,thousand vehicles,Statista Market Insights,,157.3,343.7,467.7,438.7,259.1,72.15,110.6,263.3,267.9,272.1,275.8,279.2,282.2,284.9,287.4
Worldwide,SUVs,,Vehicle Sales by make,Venucia,thousand vehicles,Statista Market Insights,,63.2,74.88,100.4,59.7,25.2,2.65,33.9,22.68,23.09,23.45,23.78,24.07,24.34,24.58,24.8
Worldwide,SUVs,,Vehicle Sales by make,Volkswagen,thousand vehicles,Statista Market Insights,,646,641.8,905.4,"1,100","1,070",785.3,826.3,731.6,884.3,974.3,"1,007","1,014",998.1,"1,025","1,053"
Worldwide,SUVs,,Vehicle Sales by make,Volvo,thousand vehicles,Statista Market Insights,,193.1,228.2,238.3,270.5,295.2,268.1,285.9,269.1,293.2,284.3,299.2,304.2,294,288.7,290.9
Worldwide,SUVs,,Vehicle Sales by make,Wey,thousand vehicles,Statista Market Insights,,0,0,86.43,117.6,41.68,27.41,7.71,35.95,37.05,37.66,38.23,38.65,39.07,39.49,39.88
Worldwide,SUVs,,Vehicle Sales by make,Yema,thousand vehicles,Statista Market Insights,,40.78,38.64,33.97,22.93,5.5,17.95,20.94,10.03,10.21,10.37,10.51,10.64,10.75,10.86,10.95
Worldwide,SUVs,,Vehicle Sales by make,Zotye,thousand vehicles,Statista Market Insights,,171.9,287.5,273.8,195.4,222.8,107.8,193.7,146.1,149.4,152.2,153.6,154.4,155.9,157.1,158.3
Worldwide,SUVs,,Comparable Estimates - Passenger Cars (Worldwide),*Statista,million vehicles,,74.44,79.2,84.99,85.13,81.94,71.96,58.6,63.73,67.16,69.02,74.02,72.38,72.59,73.87,,
Worldwide,SUVs,,Comparable Estimates - Passenger Cars (Worldwide),IHS Markit,million vehicles,,,,92,94,94,90,77,77.2,80.35,87.94,,,,,,
Worldwide,SUVs,,Comparable Estimates - Passenger Cars (Worldwide),LMC Automotive,million vehicles,,,,,95.1,94.1,90.3,77.8,80.7,85.3,93.7,,,,,,
Worldwide,Pickup Trucks,,Average Price,Average,thousand USD (US$),Statista Market Insights,,27.93,28.47,28.44,28.36,28.27,28.8,29.47,29.09,29.12,30.03,31.57,33.61,35.77,38.04,40.5
Worldwide,Pickup Trucks,,Revenue by make,Total,million USD (US$),Statista Market Insights,,"120,500","127,700","128,700","133,300","124,000","121,600","121,000","114,500","123,200","129,300","140,900","151,500","159,000","167,900","180,900"
Worldwide,Pickup Trucks,,Revenue by make,Cadillac,million USD (US$),Statista Market Insights,,193.3,213,206.5,229.8,258.4,282.2,293.1,316.8,386.6,327.4,331.6,326.4,322.6,334.1,341.4
Worldwide,Pickup Trucks,,Revenue by make,Changan,million USD (US$),Statista Market Insights,,40.9,43.92,43.51,42.48,38.42,33.54,41.35,42.71,51.3,48.18,48.58,47.92,47.65,49.03,50.48
Worldwide,Pickup Trucks,,Revenue by make,Chevrolet,million USD (US$),Statista Market Insights,,"22,920","23,710","24,330","25,060","24,180","23,270","20,200","20,250","21,470","23,730","26,010","29,010","32,470","36,200","39,980"
Worldwide,Pickup Trucks,,Revenue by make,Fiat,million USD (US$),Statista Market Insights,,0.03,0.03,0.03,0.03,0.03,0.06,1.91,3.92,5.61,5.28,5.37,5.39,5.49,5.56,5.61
Worldwide,Pickup Trucks,,Revenue by make,Ford,million USD (US$),Statista Market Insights,,"28,620","30,800","33,970","34,510","34,520","29,230","28,010","25,360","28,540","33,820","36,400","39,150","42,610","47,060","51,590"
Worldwide,Pickup Trucks,,Revenue by make,GMC,million USD (US$),Statista Market Insights,,"10,990","11,130","10,920","10,770","10,970","10,980","10,460","10,140","12,100","11,810","12,090","11,830","11,710","11,860","12,130"
Worldwide,Pickup Trucks,,Revenue by make,Honda,million USD (US$),Statista Market Insights,,674.8,"1,366","1,708","1,542","1,584","1,451","1,798","1,831","2,136","1,843","1,841","1,846","1,832","1,861","1,894"
Worldwide,Pickup Trucks,,Revenue by make,Hyundai,million USD (US$),Statista Market Insights,,,,,,,,5.29,1.27,0.44,1.58,1.51,1.49,1.45,1.43,1.39
Worldwide,Pickup Trucks,,Revenue by make,Isuzu,million USD (US$),Statista Market Insights,,"1,874","1,930","2,201","2,501","2,453","2,654","2,709","3,157","3,305","3,357","3,369","3,431","3,550","3,682","3,790"
Worldwide,Pickup Trucks,,Revenue by make,Jeep,million USD (US$),Statista Market Insights,,7.65,8.23,7.96,7.78,"1,523","3,106","3,440","3,069","2,124","2,321","2,158","1,997","1,928","1,994","1,956"
Worldwide,Pickup Trucks,,Revenue by make,Lincoln,million USD (US$),Statista Market Insights,,0.03,0.03,0.03,0.03,0.03,0.07,1.1,1.43,1.84,1.87,1.9,1.93,1.93,1.96,2
Worldwide,Pickup Trucks,,Revenue by make,Mahindra,million USD (US$),Statista Market Insights,,187,204.8,188.8,229.4,241.8,188.2,231,318.1,336.3,276.2,271.4,269.5,285.1,283.8,289.3
Worldwide,Pickup Trucks,,Revenue by make,Maxus,million USD (US$),Statista Market Insights,,31.04,32.84,33.32,31.53,29.23,25.31,31.22,33.39,39.51,36.31,36.42,36.17,36.12,37.17,38.06
Worldwide,Pickup Trucks,,Revenue by make,MG,million USD (US$),Statista Market Insights,,19,20.09,20.36,19.24,17.84,15.43,19.02,20.64,24.34,22.22,22.27,22.66,22.83,23.6,23.74
Worldwide,Pickup Trucks,,Revenue by make,Mitsubishi,million USD (US$),Statista Market Insights,,769.4,753.1,854.1,979.4,985.3,723.4,675.5,676.7,635.2,645.5,675.3,645,669.6,674.8,692
Worldwide,Pickup Trucks,,Revenue by make,Nissan,million USD (US$),Statista Market Insights,,"9,676","11,020","7,191","7,168","6,117","4,026","6,692","6,810","6,863","6,364","6,933","7,363","6,959","6,615","6,387"
Worldwide,Pickup Trucks,,Revenue by make,Others,million USD (US$),Statista Market Insights,,262,245.2,252.9,243.4,199.3,205.1,351.8,382.5,377.3,328,339,341.4,339.6,338.9,341
Worldwide,Pickup Trucks,,Revenue by make,Ram,million USD (US$),Statista Market Insights,,"15,900","16,980","17,490","18,060","10,600","18,790","18,010","15,370","15,160","12,450","16,350","18,310","16,310","13,200","13,730"
Worldwide,Pickup Trucks,,Revenue by make,Toyota,million USD (US$),Statista Market Insights,,"28,060","28,910","28,970","31,510","29,870","26,440","27,890","26,490","29,340","31,620","33,830","36,670","39,630","43,460","47,350"
Worldwide,Pickup Trucks,,Revenue by make,Volkswagen,million USD (US$),Statista Market Insights,,133,133.9,173.5,171.9,214.1,124,94.34,153.6,158.5,157.2,124.9,121.3,138,139.8,140.5
Worldwide,Pickup Trucks,,Connected Cars Share,Connected,percent,Statista Market Insights,,92.39,99.85,99.83,99.84,99.87,99.81,99.54,99.52,99.52,99.65,99.64,99.63,99.63,99.62,99.65
Worldwide,Pickup Trucks,,Connected Cars Share,Not Connected,percent,Statista Market Insights,,7.61,0.15,0.17,0.16,0.13,0.19,0.46,0.48,0.48,0.35,0.36,0.37,0.37,0.38,0.35
Worldwide,Pickup Trucks,,Fuel or Drive-Type Share,Alternative,percent,Statista Market Insights,,0,,,,,,0,,,,,,,,
Worldwide,Pickup Trucks,,Fuel or Drive-Type Share,Diesel,percent,Statista Market Insights,,10.79,11.53,7.49,8.01,8.22,6.76,4.68,4.79,6.49,6.37,6.36,6.39,6.04,5.86,5.22
Worldwide,Pickup Trucks,,Fuel or Drive-Type Share,Electric,percent,Statista Market Insights,,,,,,,,,,2.72,3.09,3.99,5.23,6.99,9.32,11.88
Worldwide,Pickup Trucks,,Fuel or Drive-Type Share,Hybrid,percent,Statista Market Insights,,,,,0.06,0.48,0.9,1.31,1.73,2.09,2.49,2.89,3.26,3.59,3.91,4.22
Worldwide,Pickup Trucks,,Fuel or Drive-Type Share,Petrol,percent,Statista Market Insights,,89.21,88.47,92.51,91.94,91.29,92.34,94.01,93.48,88.7,88.05,86.76,85.13,83.37,80.92,78.68
Worldwide,Pickup Trucks,,Autonomous Driving Level,Autonomous 0,percent,Statista Market Insights,,1.07,,,,,,,,,,,,,,
Worldwide,Pickup Trucks,,Autonomous Driving Level,Autonomous 1,percent,Statista Market Insights,,98.93,99,98.73,93.12,92.46,90.21,91.83,91.22,45.56,43.03,42,41.13,40.12,39.9,37.65
Worldwide,Pickup Trucks,,Autonomous Driving Level,Autonomous 2,percent,Statista Market Insights,,,1,1.27,6.88,7.54,9.79,8.17,8.78,54.14,56.53,57.36,57.93,58.54,58.18,59.54
Worldwide,Pickup Trucks,,Autonomous Driving Level,Autonomous 3,percent,Statista Market Insights,,,,,,,,,,0.29,0.44,0.64,0.93,1.35,1.91,2.81
Worldwide,Pickup Trucks,,Average CO2 emission,Emissions Average,grams CO2 per kilometer,Statista Market Insights,,279.3,272.9,293.2,290.4,272.2,293.7,262.4,263.7,242.8,223.6,206.1,189.7,173.1,160.4,149.5
Worldwide,Pickup Trucks,,Vehicle Sales by make,Total,thousand vehicles,Statista Market Insights,,"4,317","4,485","4,527","4,700","4,385","4,224","4,107","3,937","4,230","4,304","4,464","4,508","4,444","4,415","4,466"
Worldwide,Pickup Trucks,,Vehicle Sales by make,Cadillac,thousand vehicles,Statista Market Insights,,3.07,3.38,3.27,3.64,4.09,4.47,4.47,4.85,5.91,4.95,5,4.93,4.86,5.02,5.11
Worldwide,Pickup Trucks,,Vehicle Sales by make,Changan,thousand vehicles,Statista Market Insights,,2.56,2.68,2.64,2.5,2.23,1.93,2.37,2.56,3.18,2.89,2.88,2.85,2.86,2.93,2.97
Worldwide,Pickup Trucks,,Vehicle Sales by make,Chevrolet,thousand vehicles,Statista Market Insights,,894.8,903.1,908.3,929.3,890.5,848.6,737.9,742.9,781.3,815.3,815.4,814.1,823.8,837.8,838.3
Worldwide,Pickup Trucks,,Vehicle Sales by make,Fiat,thousand vehicles,Statista Market Insights,,0,0,0,0,0,0,0.06,0.12,0.18,0.17,0.17,0.17,0.18,0.18,0.18
Worldwide,Pickup Trucks,,Vehicle Sales by make,Ford,thousand vehicles,Statista Market Insights,,"1,117","1,173","1,272","1,277","1,259","1,059","1,025",927,"1,035","1,174","1,182","1,162","1,160","1,189","1,204"
Worldwide,Pickup Trucks,,Vehicle Sales by make,GMC,thousand vehicles,Statista Market Insights,,317.8,324.4,316,312.5,317.4,305.1,287.7,281,331.7,323.1,331.3,324.4,321.5,325,330.3
Worldwide,Pickup Trucks,,Vehicle Sales by make,Honda,thousand vehicles,Statista Market Insights,,22.85,46.16,57.6,51.83,53.13,48.68,58.58,59.5,69.65,60.2,60.27,60.32,59.84,60.77,61.68
Worldwide,Pickup Trucks,,Vehicle Sales by make,Hyundai,thousand vehicles,Statista Market Insights,,,,,,,,0.18,0.04,0.01,0.05,0.05,0.05,0.05,0.05,0.04
Worldwide,Pickup Trucks,,Vehicle Sales by make,Isuzu,thousand vehicles,Statista Market Insights,,150.2,150.5,167.3,182.1,170.8,183.8,186,216.3,230.4,231.6,230.8,232.7,239.1,246.8,252.7
Worldwide,Pickup Trucks,,Vehicle Sales by make,Jeep,thousand vehicles,Statista Market Insights,,0.15,0.15,0.15,0.14,42.95,81.76,90.67,78.42,55.8,60.08,56.23,51.7,49.99,51.42,50.57
Worldwide,Pickup Trucks,,Vehicle Sales by make,Lincoln,thousand vehicles,Statista Market Insights,,0,0,0,0,0,0,0.03,0.04,0.05,0.06,0.06,0.06,0.06,0.06,0.06
Worldwide,Pickup Trucks,,Vehicle Sales by make,Mahindra,thousand vehicles,Statista Market Insights,,25.95,25.92,22.07,24.54,24.13,18.13,26.57,34.58,38.58,31.28,30.51,31.14,32.1,32.87,32.51
Worldwide,Pickup Trucks,,Vehicle Sales by make,Maxus,thousand vehicles,Statista Market Insights,,2.22,2.3,2.32,2.13,1.94,1.67,2.05,2.29,2.81,2.49,2.47,2.46,2.48,2.54,2.56
Worldwide,Pickup Trucks,,Vehicle Sales by make,MG,thousand vehicles,Statista Market Insights,,1.03,1.06,1.07,0.98,0.9,0.77,0.95,1.07,1.31,1.16,1.14,1.17,1.19,1.22,1.21
Worldwide,Pickup Trucks,,Vehicle Sales by make,Mitsubishi,thousand vehicles,Statista Market Insights,,50.4,46.91,54.05,60.32,57.01,41.05,36.95,36.57,35.9,35.98,36.43,35.37,36.38,36.92,37.64
Worldwide,Pickup Trucks,,Vehicle Sales by make,Nissan,thousand vehicles,Statista Market Insights,,282,320.1,229.3,239.4,220,140.3,203.9,203.7,208,193.1,211.6,223.8,211.6,201.9,196.2
Worldwide,Pickup Trucks,,Vehicle Sales by make,Others,thousand vehicles,Statista Market Insights,,8.8,8.21,8.41,7.99,6.51,6.66,11.55,11.73,12.41,10.69,11.05,11.15,11.09,11.12,11.14
Worldwide,Pickup Trucks,,Vehicle Sales by make,Ram,thousand vehicles,Statista Market Insights,,537.6,574.1,591.6,610.8,358,635.8,586,497.4,494.1,405.4,534.8,597.8,531.2,429.7,445.9
Worldwide,Pickup Trucks,,Vehicle Sales by make,Toyota,thousand vehicles,Statista Market Insights,,886,890.1,877.5,979.2,961.7,838.1,840.4,828.7,915,943,944.4,944.1,948,970.4,983.5
Worldwide,Pickup Trucks,,Vehicle Sales by make,Volkswagen,thousand vehicles,Statista Market Insights,,4.09,4.5,5.81,5.79,7.2,4.16,3.08,4.7,5.09,4.93,3.92,3.82,4.34,4.45,4.42
Worldwide,Pickup Trucks,,Comparable Estimates - Passenger Cars (Worldwide),*Statista,million vehicles,,74.44,79.2,84.99,85.13,81.94,71.96,58.6,63.73,67.16,69.02,74.02,72.38,72.59,73.87,,
Worldwide,Pickup Trucks,,Comparable Estimates - Passenger Cars (Worldwide),IHS Markit,million vehicles,,,,92,94,94,90,77,77.2,80.35,87.94,,,,,,
Worldwide,Pickup Trucks,,Comparable Estimates - Passenger Cars (Worldwide),LMC Automotive,million vehicles,,,,,95.1,94.1,90.3,77.8,80.7,85.3,93.7,,,,,,
Worldwide,Full-Size Vans,,Average Price,Average,thousand USD (US$),Statista Market Insights,,19.84,19.59,18.79,18.69,18.45,18.48,19.1,18.38,18.16,19.52,21.72,23.73,25.85,28.05,30.4
Worldwide,Full-Size Vans,,Revenue by make,Total,million USD (US$),Statista Market Insights,,"16,280","16,730","16,640","16,480","16,170","13,750","14,330","15,470","15,820","14,650","18,560","21,470","23,040","24,610","27,170"
Worldwide,Full-Size Vans,,Revenue by make,Chevrolet,million USD (US$),Statista Market Insights,,"2,463","2,417","2,407","2,615","2,466","1,810","1,647","2,399","2,432","2,308","3,210","4,024","4,491","4,981","5,665"
Worldwide,Full-Size Vans,,Revenue by make,Citroën,million USD (US$),Statista Market Insights,,0.13,0.21,0.11,0.13,0.1,0.08,0.16,0.19,0.19,0.16,0.16,0.16,0.19,0.19,0.16
Worldwide,Full-Size Vans,,Revenue by make,Fiat,million USD (US$),Statista Market Insights,,6.41,5.45,6.97,10.25,6.84,6,5.81,7.52,8.85,6.34,5.46,5.09,5.15,6.28,4.94
Worldwide,Full-Size Vans,,Revenue by make,Ford,million USD (US$),Statista Market Insights,,"6,914","7,181","6,426","6,192","5,575","5,396","4,894","5,900","5,885","5,401","7,310","8,687","8,939","9,343","10,150"
